flight_id,departure_time,arrival_time,passenger_count,status
385df13d,2024-12-16T09:30:00+00:00,2024-12-16T18:45:00+00:00,114,Estimated
385df140,2024-12-16T11:00:00+00:00,2024-12-16T17:05:00+00:00,106,Delayed
385df170,2024-12-16T09:25:00+00:00,2024-12-16T19:35:00+00:00,190,Estimated
385df17b,2024-12-16T09:45:00+00:00,2024-12-16T17:10:00+00:00,154,Estimated
385df190,2024-12-16T09:30:00+00:00,2024-12-16T19:15:00+00:00,1,Estimated
385df191,2024-12-16T10:35:00+00:00,2024-12-16T12:50:00+00:00,186,Landed
385df1a4,2024-12-16T11:25:00+00:00,2024-12-16T16:20:00+00:00,1,Estimated
385df1b2,2024-12-16T09:30:00+00:00,2024-12-16T15:55:00+00:00,148,Delayed
385df1c2,2024-12-16T12:00:00+00:00,2024-12-16T16:29:00+00:00,2,Estimated
385df1c9,2024-12-16T09:40:00+00:00,2024-12-16T17:40:00+00:00,113,Estimated
385df1e0,2024-12-16T09:40:00+00:00,2024-12-16T18:55:00+00:00,56,Estimated
385df1ed,2024-12-16T10:50:00+00:00,2024-12-16T18:55:00+00:00,2,Estimated
385df1f0,2024-12-16T11:05:00+00:00,2024-12-16T19:50:00+00:00,288,Estimated
385df209,2024-12-16T10:50:00+00:00,2024-12-16T15:50:00+00:00,116,Estimated
385df23a,2024-12-16T09:45:00+00:00,2024-12-16T21:40:00+00:00,155,Delayed
385df23e,2024-12-16T09:40:00+00:00,2024-12-16T22:10:00+00:00,107,Estimated
385df244,2024-12-16T12:00:00+00:00,2024-12-16T21:00:00+00:00,167,Estimated
385df260,2024-12-16T09:35:00+00:00,2024-12-16T18:36:00+00:00,2,Estimated
385df27c,2024-12-16T09:55:00+00:00,2024-12-16T15:40:00+00:00,124,Estimated
385df291,2024-12-16T08:15:00+00:00,2024-12-16T20:14:00+00:00,5,Estimated
385df29b,2024-12-16T10:30:00+00:00,2024-12-16T13:15:00+00:00,133,Delayed
385df2cc,2024-12-16T09:58:00+00:00,2024-12-16T15:34:00+00:00,159,Estimated
385df2d5,2024-12-16T09:35:00+00:00,2024-12-16T15:25:00+00:00,1,Estimated
385df2dc,2024-12-16T09:55:00+00:00,2024-12-16T20:00:00+00:00,2,Estimated
385df2ef,2024-12-16T11:50:00+00:00,2024-12-16T16:10:00+00:00,1,Estimated
385df30d,2024-12-16T09:30:00+00:00,2024-12-16T20:45:00+00:00,304,Estimated
385df317,2024-12-16T09:45:00+00:00,2024-12-16T22:45:00+00:00,273,Estimated
385df31d,2024-12-16T11:00:00+00:00,2024-12-16T14:57:00+00:00,2,Estimated
385df31f,2024-12-16T09:45:00+00:00,2024-12-16T22:05:00+00:00,135,Estimated
385df33b,2024-12-16T09:50:00+00:00,2024-12-16T21:00:00+00:00,252,Estimated
385df34a,2024-12-16T10:40:00+00:00,2024-12-16T14:50:00+00:00,129,Delayed
385df34e,2024-12-16T09:50:00+00:00,2024-12-16T15:10:00+00:00,221,Estimated
385df360,2024-12-16T09:45:00+00:00,2024-12-16T18:25:00+00:00,1,Estimated
385df363,2024-12-16T09:10:00+00:00,2024-12-16T14:55:00+00:00,2,Estimated
385df375,2024-12-16T09:25:00+00:00,2024-12-16T20:00:00+00:00,95,Estimated
385df385,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,183,Estimated
385df389,2024-12-16T11:00:00+00:00,2024-12-16T21:50:00+00:00,2,Delayed
385df3a8,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,2,Estimated
385df3ce,2024-12-16T09:10:00+00:00,2024-12-16T18:15:00+00:00,190,Estimated
385df3d3,2024-12-16T12:10:00+00:00,2024-12-16T23:45:00+00:00,2,Estimated
385df3e2,2024-12-16T09:00:00+00:00,2024-12-16T14:40:00+00:00,125,Delayed
385df3f0,2024-12-16T08:40:00+00:00,2024-12-16T15:30:00+00:00,112,Delayed
385df3f9,2024-12-16T08:50:00+00:00,2024-12-16T16:24:00+00:00,159,Delayed
385df3fd,2024-12-16T09:05:00+00:00,2024-12-16T15:25:00+00:00,162,Delayed
385df40b,2024-12-16T10:00:00+00:00,2024-12-16T21:15:00+00:00,234,Estimated
385df413,2024-12-16T09:00:00+00:00,2024-12-16T16:55:00+00:00,106,Delayed
385df414,2024-12-16T09:50:00+00:00,2024-12-16T19:35:00+00:00,42,Estimated
385df427,2024-12-16T12:30:00+00:00,2024-12-16T15:30:00+00:00,181,Estimated
385df433,2024-12-16T09:20:00+00:00,2024-12-16T15:35:00+00:00,240,Estimated
385df434,2024-12-16T11:50:00+00:00,2024-12-17T04:20:00+00:00,1,Delayed
385df435,2024-12-16T10:30:00+00:00,2024-12-16T16:00:00+00:00,10,Estimated
385df44f,2024-12-16T09:35:00+00:00,2024-12-16T13:05:00+00:00,142,Unknown
385df451,2024-12-16T10:00:00+00:00,2024-12-17T01:08:34+00:00,130,Estimated
385df458,2024-12-16T09:45:00+00:00,2024-12-16T16:00:00+00:00,2,Estimated
385df469,2024-12-16T10:25:00+00:00,2024-12-16T15:15:00+00:00,99,Landed
385df47a,2024-12-16T09:50:00+00:00,2024-12-16T22:05:00+00:00,122,Estimated
385df481,2024-12-16T09:28:00+00:00,2024-12-16T15:42:00+00:00,124,Estimated
385df49a,2024-12-16T09:30:00+00:00,2024-12-16T15:10:00+00:00,94,Scheduled
385df4a0,2024-12-16T09:45:00+00:00,2024-12-16T16:48:00+00:00,193,Estimated
385df4c3,2024-12-16T09:35:00+00:00,2024-12-16T15:45:00+00:00,72,Estimated
385df4ed,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,188,Estimated
385df4f3,2024-12-16T09:30:00+00:00,2024-12-16T15:15:00+00:00,167,Estimated
385df50c,2024-12-16T10:15:00+00:00,2024-12-16T15:30:00+00:00,112,Estimated
385df51e,2024-12-16T09:50:00+00:00,2024-12-16T16:20:00+00:00,384,Estimated
385df529,2024-12-16T09:20:00+00:00,2024-12-16T15:20:00+00:00,120,Estimated
385df53f,2024-12-16T09:40:00+00:00,2024-12-16T21:40:00+00:00,143,Estimated
385df543,2024-12-16T11:10:00+00:00,2024-12-16T16:50:00+00:00,1,Delayed
385df545,2024-12-16T09:35:00+00:00,2024-12-16T18:20:00+00:00,261,Estimated
385df546,2024-12-16T13:35:00+00:00,2024-12-16T19:55:00+00:00,121,Delayed
385df54c,2024-12-16T09:30:00+00:00,2024-12-16T21:20:00+00:00,101,Estimated
385df54f,2024-12-16T09:45:00+00:00,2024-12-16T14:45:00+00:00,135,Delayed
385df56e,2024-12-16T11:40:00+00:00,2024-12-16T15:30:00+00:00,130,Estimated
385df575,2024-12-16T12:30:00+00:00,2024-12-16T15:15:00+00:00,165,Estimated
385df584,2024-12-16T09:35:00+00:00,2024-12-16T20:05:00+00:00,2,Estimated
385df591,2024-12-16T09:55:00+00:00,2024-12-16T13:55:00+00:00,143,Landed
385df5bf,2024-12-16T07:10:00+00:00,2024-12-16T12:15:00+00:00,2,Landed
385df5c7,2024-12-16T10:50:00+00:00,2024-12-17T01:00:00+00:00,84,Delayed
385df5dd,2024-12-16T11:25:00+00:00,2024-12-16T14:10:00+00:00,99,Landed
385df5e4,2024-12-16T13:20:00+00:00,2024-12-16T17:55:00+00:00,142,Estimated
385df601,2024-12-16T09:55:00+00:00,2024-12-16T16:05:00+00:00,221,Estimated
385df605,2024-12-16T09:50:00+00:00,2024-12-16T20:40:00+00:00,2,Delayed
385df60b,2024-12-16T09:55:00+00:00,2024-12-16T22:00:00+00:00,67,Estimated
385df626,2024-12-16T09:30:00+00:00,2024-12-16T14:11:00+00:00,240,Delayed
385df627,2024-12-16T09:50:00+00:00,2024-12-16T19:45:00+00:00,165,Estimated
385df62b,2024-12-16T09:10:00+00:00,2024-12-16T19:55:00+00:00,118,Delayed
385df62d,2024-12-16T10:09:00+00:00,2024-12-16T18:24:00+00:00,2,Estimated
385df631,2024-12-16T09:55:00+00:00,2024-12-16T20:20:00+00:00,331,Estimated
385df638,2024-12-16T10:30:00+00:00,2024-12-16T16:34:00+00:00,125,Estimated
385df644,2024-12-16T11:00:00+00:00,2024-12-16T15:00:00+00:00,189,Landed
385df654,2024-12-16T09:55:00+00:00,2024-12-16T19:40:00+00:00,229,Estimated
385df66a,2024-12-16T09:25:00+00:00,2024-12-16T20:45:27+00:00,2,Delayed
385df672,2024-12-16T12:10:00+00:00,2024-12-16T16:25:00+00:00,87,Estimated
385df675,2024-12-16T11:00:00+00:00,2024-12-16T13:00:00+00:00,39,Unknown
385df682,2024-12-16T09:35:00+00:00,2024-12-16T18:45:00+00:00,223,Estimated
385df683,2024-12-16T09:45:00+00:00,2024-12-16T15:05:00+00:00,131,Estimated
385df689,2024-12-16T09:40:00+00:00,2024-12-16T20:15:00+00:00,1,Estimated
385df68b,2024-12-16T11:40:00+00:00,2024-12-16T19:20:00+00:00,129,Delayed
385df69a,2024-12-16T09:30:00+00:00,2024-12-16T16:10:00+00:00,1,Estimated
385df6b4,2024-12-16T11:20:00+00:00,2024-12-16T16:15:00+00:00,1,Estimated
385df6c8,2024-12-16T09:30:00+00:00,2024-12-16T23:05:00+00:00,137,Estimated
385df6ef,2024-12-16T09:25:00+00:00,2024-12-16T19:15:00+00:00,143,Delayed
385df70a,2024-12-16T09:45:00+00:00,2024-12-16T14:25:00+00:00,99,Landed
385df724,2024-12-16T09:25:00+00:00,2024-12-16T17:15:00+00:00,1,Estimated
385df725,2024-12-16T10:00:00+00:00,2024-12-16T18:10:00+00:00,97,Estimated
385df72a,2024-12-16T12:00:00+00:00,2024-12-16T18:00:00+00:00,1,Estimated
385df72d,2024-12-16T10:00:00+00:00,2024-12-16T16:30:00+00:00,80,Estimated
385df737,2024-12-16T12:40:00+00:00,2024-12-16T19:05:00+00:00,98,Estimated
385df743,2024-12-16T09:45:00+00:00,2024-12-16T14:50:00+00:00,113,Landed
385df775,2024-12-16T09:50:00+00:00,2024-12-16T15:05:00+00:00,1,Estimated
385df77b,2024-12-16T10:05:00+00:00,2024-12-16T22:10:00+00:00,91,Estimated
385df791,2024-12-16T12:00:00+00:00,2024-12-16T21:15:00+00:00,2,Estimated
385df7a1,2024-12-16T10:00:00+00:00,2024-12-16T17:10:00+00:00,108,Estimated
385df7a7,2024-12-16T10:00:00+00:00,2024-12-16T21:00:00+00:00,92,Estimated
385df7ad,2024-12-16T10:40:00+00:00,2024-12-16T14:50:00+00:00,2,Delayed
385df7d3,2024-12-16T07:45:00+00:00,2024-12-16T13:55:00+00:00,203,Delayed
385df7d7,2024-12-16T10:25:00+00:00,2024-12-16T23:49:00+00:00,119,Estimated
385df7d9,2024-12-16T10:05:00+00:00,2024-12-16T19:30:00+00:00,155,Estimated
385df7ea,2024-12-16T09:50:00+00:00,2024-12-16T17:25:00+00:00,151,Estimated
385df7eb,2024-12-16T10:50:00+00:00,2024-12-16T14:40:00+00:00,141,Delayed
385df7ed,2024-12-16T09:30:00+00:00,2024-12-16T18:55:00+00:00,4,Estimated
385df7f7,2024-12-16T09:15:00+00:00,2024-12-16T14:25:00+00:00,144,Delayed
385df804,2024-12-16T09:45:00+00:00,2024-12-16T15:15:00+00:00,184,Estimated
385df807,2024-12-16T12:15:00+00:00,2024-12-16T18:53:00+00:00,125,Estimated
385df825,2024-12-16T10:00:00+00:00,2024-12-16T19:20:00+00:00,137,Estimated
385df830,2024-12-16T09:55:00+00:00,2024-12-16T18:55:00+00:00,3,Estimated
385df833,2024-12-16T11:00:00+00:00,2024-12-16T15:39:00+00:00,78,Estimated
385df839,2024-12-16T10:30:00+00:00,2024-12-16T14:55:00+00:00,116,Delayed
385df845,2024-12-16T11:00:00+00:00,2024-12-16T15:55:00+00:00,187,Estimated
385df864,2024-12-16T12:00:00+00:00,2024-12-16T14:55:00+00:00,127,Estimated
385df882,2024-12-16T09:45:00+00:00,2024-12-16T20:20:00+00:00,120,Estimated
385df892,2024-12-16T09:40:00+00:00,2024-12-16T15:50:00+00:00,391,Delayed
385df8ad,2024-12-16T09:10:00+00:00,2024-12-16T20:45:00+00:00,128,Estimated
385df8b6,2024-12-16T12:05:00+00:00,2024-12-16T17:20:00+00:00,2,Estimated
385df8d2,2024-12-16T10:00:00+00:00,2024-12-16T15:30:00+00:00,2,Estimated
385df8f1,2024-12-16T11:00:00+00:00,2024-12-16T14:50:00+00:00,2,Landed
385df911,2024-12-16T12:20:00+00:00,2024-12-16T15:10:00+00:00,144,Estimated
385df923,2024-12-16T10:35:00+00:00,2024-12-16T14:30:00+00:00,93,Landed
385df925,2024-12-16T11:00:00+00:00,2024-12-16T15:45:00+00:00,78,Estimated
385df934,2024-12-16T10:05:00+00:00,2024-12-16T15:05:00+00:00,123,Landed
385df95a,2024-12-16T11:30:00+00:00,2024-12-16T15:25:00+00:00,160,Estimated
385df96a,2024-12-16T11:00:00+00:00,2024-12-16T14:58:00+00:00,2,Landed
385df96e,2024-12-16T09:50:00+00:00,2024-12-16T18:55:00+00:00,1,Estimated
385df997,2024-12-16T04:55:00+00:00,2024-12-16T13:05:00+00:00,159,Delayed
385df999,2024-12-16T10:40:00+00:00,2024-12-16T15:30:00+00:00,2,Estimated
385df99b,2024-12-16T09:40:00+00:00,2024-12-16T16:30:00+00:00,129,Estimated
385df9a7,2024-12-16T09:35:00+00:00,2024-12-16T16:20:00+00:00,151,Estimated
385df9ab,2024-12-16T10:15:00+00:00,2024-12-16T13:50:00+00:00,110,Landed
385df9ae,2024-12-16T10:20:00+00:00,2024-12-16T18:45:00+00:00,157,Estimated
385df9ba,2024-12-16T09:45:00+00:00,2024-12-16T18:35:00+00:00,179,Estimated
385df9bb,2024-12-16T09:30:00+00:00,2024-12-16T17:15:00+00:00,208,Estimated
385df9c3,2024-12-16T09:30:00+00:00,2024-12-16T19:30:00+00:00,1,Delayed
385df9c7,2024-12-16T09:45:00+00:00,2024-12-16T19:50:00+00:00,213,Estimated
385df9c9,2024-12-16T09:10:00+00:00,2024-12-16T22:00:00+00:00,81,Delayed
385df9cc,2024-12-16T12:00:00+00:00,2024-12-16T15:33:00+00:00,188,Estimated
385df9d1,2024-12-16T12:00:00+00:00,2024-12-16T15:34:00+00:00,143,Estimated
385df9f0,2024-12-16T09:50:00+00:00,2024-12-16T20:55:00+00:00,107,Estimated
385df9f5,2024-12-16T09:45:00+00:00,2024-12-16T18:20:00+00:00,223,Estimated
385dfa1c,2024-12-16T10:00:00+00:00,2024-12-16T15:40:00+00:00,190,Estimated
385dfa3d,2024-12-16T09:55:00+00:00,2024-12-16T15:40:00+00:00,68,Delayed
385dfa40,2024-12-16T12:15:00+00:00,2024-12-16T19:55:00+00:00,2,Estimated
385dfa70,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,97,Estimated
385dfa75,2024-12-16T09:55:00+00:00,2024-12-16T19:40:00+00:00,200,Estimated
385dfa7d,2024-12-16T09:55:00+00:00,2024-12-16T18:00:00+00:00,104,Estimated
385dfa7f,2024-12-16T09:40:00+00:00,2024-12-16T15:25:00+00:00,98,Estimated
385dfa8d,2024-12-16T07:30:00+00:00,2024-12-16T17:50:00+00:00,150,Delayed
385dfa8f,2024-12-16T09:45:00+00:00,2024-12-16T17:35:00+00:00,2,Estimated
385dfa94,2024-12-16T09:55:00+00:00,2024-12-16T15:35:00+00:00,123,Estimated
385dfabe,2024-12-16T09:15:00+00:00,2024-12-16T19:05:00+00:00,172,Delayed
385dfac7,2024-12-16T09:50:00+00:00,2024-12-16T21:20:00+00:00,135,Delayed
385dfac8,2024-12-16T09:40:00+00:00,2024-12-16T22:15:00+00:00,113,Estimated
385dfacc,2024-12-16T12:45:00+00:00,2024-12-16T23:48:00+00:00,134,Delayed
385dfacf,2024-12-16T11:40:00+00:00,2024-12-16T14:55:00+00:00,76,Delayed
385dfada,2024-12-16T09:55:00+00:00,2024-12-16T15:45:00+00:00,2,Estimated
385dfadb,2024-12-16T12:30:00+00:00,2024-12-17T00:20:00+00:00,1,Estimated
385dfae5,2024-12-16T08:30:00+00:00,2024-12-16T17:00:00+00:00,141,Delayed
385dfaf1,2024-12-16T10:40:00+00:00,2024-12-16T14:55:00+00:00,141,Estimated
385dfafa,2024-12-16T12:00:00+00:00,2024-12-16T18:26:00+00:00,96,Estimated
385dfafc,2024-12-16T08:20:00+00:00,2024-12-16T12:15:00+00:00,167,Delayed
385dfaff,2024-12-16T10:00:00+00:00,2024-12-16T16:19:00+00:00,51,Delayed
385dfb0f,2024-12-16T10:05:00+00:00,2024-12-16T17:15:00+00:00,255,Estimated
385dfb42,2024-12-16T10:05:00+00:00,2024-12-16T21:45:00+00:00,2,Estimated
385dfb55,2024-12-16T12:00:00+00:00,2024-12-16T15:54:00+00:00,93,Estimated
385dfb61,2024-12-16T12:30:00+00:00,2024-12-16T15:10:00+00:00,146,Estimated
385dfb66,2024-12-16T09:50:00+00:00,2024-12-16T15:40:00+00:00,94,Estimated
385dfb87,2024-12-16T10:00:00+00:00,2024-12-16T20:55:00+00:00,96,Estimated
385dfb8a,2024-12-16T11:50:00+00:00,2024-12-16T15:50:00+00:00,115,Delayed
385dfb96,2024-12-16T10:10:00+00:00,2024-12-16T18:18:00+00:00,2,Estimated
385dfb99,2024-12-16T09:20:00+00:00,2024-12-16T18:35:00+00:00,2,Delayed
385dfb9d,2024-12-16T12:15:00+00:00,2024-12-16T14:47:00+00:00,2,Estimated
385dfba6,2024-12-16T10:15:00+00:00,2024-12-16T19:10:00+00:00,96,Estimated
385dfbb1,2024-12-16T09:40:00+00:00,2024-12-16T14:20:00+00:00,2,Landed
385dfbc7,2024-12-16T10:10:00+00:00,2024-12-16T20:50:00+00:00,111,Estimated
385dfbd2,2024-12-16T09:45:00+00:00,2024-12-16T16:15:00+00:00,1,Estimated
385dfbe5,2024-12-16T11:30:00+00:00,2024-12-16T15:18:00+00:00,88,Estimated
385dfbe9,2024-12-16T12:00:00+00:00,2024-12-16T20:00:00+00:00,89,Estimated
385dfc05,2024-12-16T10:00:00+00:00,2024-12-16T21:30:00+00:00,107,Delayed
385dfc08,2024-12-16T09:25:00+00:00,2024-12-16T19:40:00+00:00,135,Estimated
385dfc1f,2024-12-16T09:45:00+00:00,2024-12-16T18:35:00+00:00,125,Estimated
385dfc25,2024-12-16T10:05:00+00:00,2024-12-16T21:05:00+00:00,2,Estimated
385dfc3b,2024-12-16T10:10:00+00:00,2024-12-16T14:40:00+00:00,1,Landed
385dfc4c,2024-12-16T09:55:00+00:00,2024-12-16T18:50:00+00:00,78,Estimated
385dfc4f,2024-12-16T11:00:00+00:00,2024-12-16T14:47:00+00:00,100,Landed
385dfc53,2024-12-16T11:15:00+00:00,2024-12-16T16:50:00+00:00,93,Scheduled
385dfc56,2024-12-16T10:20:00+00:00,2024-12-16T16:50:00+00:00,217,Estimated
385dfc6b,2024-12-16T09:40:00+00:00,2024-12-16T19:50:00+00:00,117,Estimated
385dfc6e,2024-12-16T10:00:00+00:00,2024-12-16T15:35:00+00:00,114,Estimated
